_type,about,category,datePublished,description,image._type,image.thumbnail._type,image.thumbnail.contentUrl,image.thumbnail.height,image.thumbnail.width,mentions,name,provider,url
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/497a5cf7-aba0-ffe7-1d9d-5e07a5aa61e9', 'name': 'Texas Rangers'}]",,2021-04-06T12:12:00.0000000Z,"The Texas Rangers hosted the Toronto Blue Jays in the club’s home opener Monday afternoon and, in what is either an exciting development or a certifiably insane one depending on your ...",,,,,,,Check Out the Stands as the Texas Rangers Play Their Home Opener in Front of a Packed Stadium,"[{'_type': 'Organization', 'name': 'Slate'}]",https://slate.com/news-and-politics/2021/04/texas-rangers-mlb-home-opener-packed-stadium-coronavirus.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/444af626-e103-fa73-4571-a84a453b9cb8', 'name': 'LG Electronics'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/cd479382-d340-5848-c99d-ed371b00b752', 'name': 'Android'}]",ScienceAndTechnology,2021-04-08T06:06:00.0000000Z,"LG has announced a pledge to issue future Android OS updates to many of its smartphones despite confirming earlier this week that it’ll be leaving the phone business altogether. The Velvet, Wing ...",,,,,,,LG promises three years of Android updates despite exiting phone business,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/7/22373088/lg-android-update-three-year-pledge-after-leaving-mobile-business
NewsArticle,,ScienceAndTechnology,2021-04-09T03:20:00.0000000Z,"Facebook and Instagram were down on Thursday afternoon. The outage appeared to start around 5:30PM ET, with several thousand people reporting outages on DownDetector. The outage is the second one ...",,,,,,,Facebook and Instagram appear to have recovered after brief outage,"[{'_type': 'Organization', 'name': 'The Verge'}]",https://www.theverge.com/2021/4/8/22374499/facebook-instagram-outage-down
NewsArticle,,,2021-04-06T10:38:00.0000000Z,"In the latest episode of our podcast about the Texas Legislature, Evan Smith talks to Chris Turner and Carol Alvarado, the chairs of the Democratic Caucuses of the Texas House and Texas Senate ...",,,,,,,Point of Order: Democratic leaders on a challenging year for their party,"[{'_type': 'Organization', 'name': 'Click2Houston'}]",https://www.click2houston.com/news/texas/2021/04/06/point-of-order-democratic-leaders-on-a-challenging-year-for-their-party/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9ade0f1f-1b39-4212-278c-cb72f0488bb9', 'name': 'El Paso–Juárez'}]",,2021-04-24T21:03:09.0000000Z,"A Celebrate Trails Day event was held at the Playa Drain Trail on Saturday, April 24. The Friends of the Paso del Norte Trail hosted the event, including a clean-up, a yoga/meditation session, and more.",ImageObject,ImageObject,https://www.bing.com/th?id=OVFT.Fgd1LOZq-UkW3t5eNUE5zy&pid=News,315,600,"[{'_type': 'Thing', 'name': 'El Paso–Juárez'}, {'_type': 'Thing', 'name': 'El Paso'}, {'_type': 'Thing', 'name': 'Clean-up'}]",Paso del Norte Trail holds Celebrate Trails Day clean-up event in El Paso,"[{'_type': 'Organization', 'name': 'KFOX El Paso on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/travel/news/paso-del-norte-trail-holds-celebrate-trails-day-clean-up-event-in-el-paso/ar-BB1g0XPg
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/de500fbc-1ae4-06e8-9186-5848d2c8522a', 'name': 'Trail'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/d949a75a-5ea7-7094-542c-7c944acbd225', 'name': 'Drain'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/93eed50d-d93e-f206-2141-deb7d0da48cd', 'name': 'Clean-up'}]",,2021-04-24T17:58:00.0000000Z,"As part of Celebrate Trails Day scores of El Pasoans gathered to clean up and participate in events at the Playa Drain Trail Saturday. Along with the Friends of the Paso del Norte Trail, community members hit the new trail early to maintaining the route.",ImageObject,ImageObject,https://www.bing.com/th?id=OVFT.M5SUVfla7p_4GlXUUnKXLC&pid=News,461,700,,Gallery+Story: Residents gather to clean up Playa Drain Trail,"[{'_type': 'Organization', 'name': 'El Paso Herald-Post', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=ODF.qziu-Im5YQtzH6iiIoV8vg&pid=news'}}}]",https://elpasoheraldpost.com/gallerystory-residents-gather-to-clean-up-playa-drain-trail/
NewsArticle,,US,2021-04-09T02:43:00.0000000Z,"HOUSTON – A 12-year-old was robbed at gunpoint while walking home from school, deputies said. Harris County Precinct 4 Constable deputies responded to reports of a robbery in the 8100 block of ...",,,,,,,12-year-old robbed at gunpoint while walking home from school,"[{'_type': 'Organization', 'name': 'Click2Houston'}]",https://www.click2houston.com/news/local/2021/04/09/12-year-old-robbed-at-gunpoint-while-walking-home-from-school/
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9ba65851-7a4a-18c2-c979-0daf5d69d46b', 'name': 'Lindsey Graham'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/29eae73d-5607-061a-9f2f-5e2e700eae63', 'name': 'Black'}]",Politics,2021-04-10T18:40:00.0000000Z,The $1.9 trillion coronavirus relief package included targeted support for a small group with a tough history: Black farmers. A provision based on the Emergency Relief for Farmers of Color Act ...,,,,,,,Black Farmers Get $5 Billion From the COVID Relief Package. Lindsey Graham Slams That as “Reparations.”,"[{'_type': 'Organization', 'name': 'Slate'}]",https://slate.com/news-and-politics/2021/04/black-farmers-covid-relief-lindsey-graham-reparations-discrimination.html
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/ce6414c0-f9f0-b48b-31f9-42a7dab4db59', 'name': 'Elon Musk'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/00a23ccd-3344-461c-8b9f-c2bb55be5815', 'name': 'Texas'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/14d8e9d8-55ac-9481-4344-bfc3c72ac415', 'name': 'Crash'}]",ScienceAndTechnology,2021-04-19T23:55:02.0000000Z,"Elon Musk deflected blame Monday for a deadly crash of a Tesla Inc. Model S on the outskirts of Houston, tweeting that the initial data accessed by the company indicates the vehicle didn’t have its Autopilot driver-assistance technology enabled.",ImageObject,ImageObject,https://www.bing.com/th?id=OVFT.iwuHFd_ToAS6T6uEvYcwlC&pid=News,367,700,"[{'_type': 'Thing', 'name': 'Elon Musk'}, {'_type': 'Thing', 'name': 'Texas'}, {'_type': 'Thing', 'name': 'Crash'}]",Musk Says Autopilot Was Off in Texas Tesla Crash That Killed Two,"[{'_type': 'Organization', 'name': 'Bloomberg on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/money/markets/musk-says-autopilot-off-in-texas-tesla-crash-that-killed-two/ar-BB1fPxiA
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/8c59a0ba-0021-cfdd-b696-d3192600ac6c', 'name': 'Wall Street'}]",Business,2021-04-19T10:43:25.0000000Z,"U.S. stocks closed lower on Monday, slipping from last week's record levels, as investors awaited guidance from first-quarter earnings to justify high valuations, while Tesla Inc shares fell after a fatal car crash.",ImageObject,ImageObject,https://www.bing.com/th?id=OVFT.qoe27UhtYpuBB8M84poiiS&pid=News,367,700,"[{'_type': 'Thing', 'name': 'Wall Street'}, {'_type': 'Thing', 'name': 'Tesla Motors'}, {'_type': 'Thing', 'name': 'Row'}]","Wall Street slips off record highs, Tesla drops after fatal crash","[{'_type': 'Organization', 'name': 'Reuters on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/money/markets/wall-street-slips-off-record-highs-tesla-drops-after-fatal-crash/ar-BB1fO8uQ
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/06de2191-243d-a83f-6990-2eb1c7f3382a', 'name': 'Australia'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/d7a9175b-5e5d-cdfe-cd94-a2c347a158f2', 'name': 'Electric car'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/1dc50e06-9e0c-3246-273a-8c9f1dcca7b1', 'name': 'Hostility'}]",World,2021-04-12T20:00:00.0000000Z,"Tesla Inc. and the electric-car industry generally thrive in the world’s richest nations. Not so in Australia, where even tractors outsell EVs two to one.",ImageObject,ImageObject,https://www.bing.com/th?id=OVFT.rC47djXO8oLSU-v5l_m91i&pid=News,367,700,"[{'_type': 'Thing', 'name': 'Australia'}, {'_type': 'Thing', 'name': 'Electric car'}, {'_type': 'Thing', 'name': 'Hostility'}]",Even Tesla Can’t Overcome Australian Hostility to Electric Cars,"[{'_type': 'Organization', 'name': 'Bloomberg on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/finance/other/even-tesla-can-e2-80-99t-overcome-australian-hostility-to-electric-cars/ar-BB1fA0HG
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/8f6d0353-f024-9a3e-701d-5990896716f6', 'name': 'Panasonic'}]",ScienceAndTechnology,2021-04-09T01:35:00.0000000Z,Panasonic Corp. is betting that close to a century of experience making car batteries has prepared it to manufacture a difficult-to-produce next-generation battery championed by Tesla Inc. as the key to unlocking cheaper and more ubiquitous electric vehicles.,ImageObject,ImageObject,https://www.bing.com/th?id=OVFT.m_XM3vENyXhkVWNCWPkAcS&pid=News,367,700,"[{'_type': 'Thing', 'name': 'Panasonic'}, {'_type': 'Thing', 'name': 'Beer'}, {'_type': 'Thing', 'name': 'Battery'}]","Panasonic Bets on Tesla ‘Beer Can’ Battery to Unlock $25,000 EVs","[{'_type': 'Organization', 'name': 'Bloomberg on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/news/technology/panasonic-bets-on-tesla-beer-can-battery-to-unlock-dollar25000-evs/ar-BB1fqOfV
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/a72c15c1-9c30-bcd6-f9b5-7c07aa3b3e9c', 'name': 'The Chinese Woman'}]",,2021-04-20T16:19:55.0000000Z,"An unhappy customer who invaded the Tesla booth at the Shanghai auto show by clambering atop a car in protest, creating a social media stir and prompting an apology from the company, will be detained for five days,",ImageObject,ImageObject,https://www.bing.com/th?id=OVFT.vpg29XZEPxsKDMLhZNXKiy&pid=News,367,700,"[{'_type': 'Thing', 'name': 'The Chinese Woman'}, {'_type': 'Thing', 'name': 'Tesla Motors'}, {'_type': 'Thing', 'name': 'News'}]","Chinese woman's Tesla protest prompts 5-day detention, company apology","[{'_type': 'Organization', 'name': 'Reuters on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",http://www.msn.com/en-gb/news/world/chinese-womans-tesla-protest-prompts-5-day-detention-company-apology/ar-BB1fRqO6
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/00a23ccd-3344-461c-8b9f-c2bb55be5815', 'name': 'Texas'}, {'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/732e1de9-8d5c-15ed-7f0d-7e2169dc9859', 'name': 'Tesla Motors'}]",World,2021-04-18T18:58:58.0000000Z,"(Reuters) -Two men died after a Tesla vehicle, which was believed to be operating without anyone in the driver's seat, crashed into a tree on Saturday night north of Houston, authorities said.    “There was no one in the driver’s seat,",ImageObject,ImageObject,https://www.bing.com/th?id=OVFT.Jr9zuAb8ZZ0woGxtj1vE1C&pid=News,367,700,"[{'_type': 'Thing', 'name': 'Texas'}, {'_type': 'Thing', 'name': 'Tesla Motors'}, {'_type': 'Thing', 'name': 'News'}]",Two dead in Tesla crash in Texas that was believed to be driverless,"[{'_type': 'Organization', 'name': 'Reuters on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",http://www.msn.com/en-gb/news/world/two-dead-in-tesla-crash-in-texas-that-was-believed-to-be-driverless/ar-BB1fMI0p
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9f417f89-9a37-e0d0-912e-99dccfb8982d', 'name': 'Reuters'}]",,2021-04-16T12:39:00.0000000Z,"Business Daimler takes fight to Tesla with Mercedes EQS. Posted . Daimler AG on Thursday (April 15) unveiled the electric ""sibling"" of its flagship Mercedes-Benz S-Class luxury se",,,,,,"[{'_type': 'Thing', 'name': 'Reuters'}, {'_type': 'Thing', 'name': 'Tesla Motors'}, {'_type': 'Thing', 'name': 'Daimler Motor Company'}]",Daimler takes fight to Tesla with Mercedes EQS,"[{'_type': 'Organization', 'name': 'Reuters', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_62e71bb461e92ae25d37bed673fc53b9&pid=news'}}}]",https://www.reuters.com/video/watch/idOVE8S18CR
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5fcc3d97-0cf2-94e5-6dad-cd70e387bd69', 'name': 'China'}]",,2021-04-21T14:03:52.0000000Z,"Tesla Inc apologised to Chinese consumers for not addressing a customer's complaints in a timely way, and said it would launch a review of its service operations in the world's biggest auto market. The unusual public apology from Tesla followed criticism in state media,",,,,,,"[{'_type': 'Thing', 'name': 'China'}, {'_type': 'Thing', 'name': 'Tesla'}, {'_type': 'Thing', 'name': 'Tesla Motors'}]","REFILE-AUTOSHOW-Tesla apologizes after customer protested at autoshow, to share car data with Chinese regulator","[{'_type': 'Organization', 'name': 'Reuters on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/news/world/refile-autoshow-tesla-apologizes-after-customer-protested-at-autoshow-to-share-car-data-with-chinese-regulator/ar-BB1fTpXe
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5fcc3d97-0cf2-94e5-6dad-cd70e387bd69', 'name': 'China'}]",,2021-04-21T15:12:13.0000000Z,"SHANGHAI, April 21 (Reuters) - China's market regulator on Wednesday urged U.S. electric vehicle maker Tesla Inc to ensure product quality in the country, following an incident at the Shanghai auto show that drew wide social media attention and a rare Tesla apology.",,,,,,"[{'_type': 'Thing', 'name': 'China'}, {'_type': 'Thing', 'name': 'Quality'}, {'_type': 'Thing', 'name': 'Ensure'}]",UPDATE 1-China regulator urges Tesla to ensure product quality,"[{'_type': 'Organization', 'name': 'Reuters on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/money/other/update-1-china-regulator-urges-tesla-to-ensure-product-quality/ar-BB1fTHBs
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/9f417f89-9a37-e0d0-912e-99dccfb8982d', 'name': 'Reuters'}]",,2021-04-19T23:23:00.0000000Z,Top News U.S. agencies probe fatal Tesla crash. Posted . Two U.S. agencies on Monday said they were investigating a Tesla crash in Texas on Saturday that left two dead and which l,,,,,,"[{'_type': 'Thing', 'name': 'Reuters'}, {'_type': 'Thing', 'name': 'Tesla Motors'}, {'_type': 'Thing', 'name': 'United States'}]",U.S. agencies probe fatal Tesla crash,"[{'_type': 'Organization', 'name': 'Reuters', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_62e71bb461e92ae25d37bed673fc53b9&pid=news'}}}]",https://www.reuters.com/video/watch/idOVE9718M7
NewsArticle,,,2021-04-20T15:36:13.0000000Z,"U.S. electric vehicle maker Tesla Inc will launch self-inspection and address customer service issues in China, it said on Weibo late on Tuesday.   The statement comes after an unhappy customer clambered onto a Tesla car at the Shanghai Auto Show on Monday over a dispute with the company,",,,,,,"[{'_type': 'Thing', 'name': 'China'}, {'_type': 'Thing', 'name': 'Slipway'}, {'_type': 'Thing', 'name': 'Tesla Motors'}]",Tesla to launch self inspection over services in China,"[{'_type': 'Organization', 'name': 'Reuters on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/news/world/tesla-to-launch-self-inspection-over-services-in-china/ar-BB1fRjVJ
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/8c59a0ba-0021-cfdd-b696-d3192600ac6c', 'name': 'Wall Street'}]",Business,2021-04-19T16:19:57.0000000Z,"Tesla falls after fatal crash, bitcoin slump   * GameStop shares jump as CEO exits   * VIX spikes to near two-week high   * Coca-Cola rises as revenue beats estimates   * Indexes down: Dow 0.44%, S&P 0.",,,,,,"[{'_type': 'Thing', 'name': 'Wall Street'}, {'_type': 'Thing', 'name': 'Tesla Motors'}, {'_type': 'Thing', 'name': 'United States'}]",US STOCKS-Wall Street slips from record levels; Tesla drops after fatal car crash,"[{'_type': 'Organization', 'name': 'Reuters on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/money/markets/us-stocks-wall-street-slips-from-record-levels-tesla-drops-after-fatal-car-crash/ar-BB1fOVUX
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/730a7f52-1008-b42b-2fb3-7658cbaa449b', 'name': 'Audi'}]",ScienceAndTechnology,2021-04-14T17:47:10.0000000Z,Audi’s new Q4 e-tron will go head-to-head with Tesla Inc. in the fast-growing market of compact crossover SUVs to help parent Volkswagen AG narrow its electric-car sales gap with the world leader.,,,,,,"[{'_type': 'Thing', 'name': 'Audi'}, {'_type': 'Thing', 'name': 'Tesla Motors'}, {'_type': 'Thing', 'name': 'Electric car'}]",Audi Takes On Tesla’s Model Y With Entry-Priced Electric SUV,"[{'_type': 'Organization', 'name': 'Bloomberg on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/money/companies/audi-takes-on-teslas-model-y-with-entry-priced-electric-suv/ar-BB1fDxNS
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/8c59a0ba-0021-cfdd-b696-d3192600ac6c', 'name': 'Wall Street'}]",Business,2021-04-19T20:20:01.0000000Z,"* Tesla falls after fatal crash, bitcoin slumps   * GameStop shares jump as CEO exits   * Coca-Cola rises as revenue beats estimates (Adds post 4 p.m. close data)   By Herbert Lash   NEW YORK, April 19 (Reuters) - U.",,,,,,"[{'_type': 'Thing', 'name': 'Wall Street'}, {'_type': 'Thing', 'name': 'Tesla Motors'}, {'_type': 'Thing', 'name': 'United States'}]","US STOCKS-Wall Street slips off record highs, Tesla drops after fatal crash","[{'_type': 'Organization', 'name': 'Reuters on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/money/markets/us-stocks-wall-street-slips-off-record-highs-tesla-drops-after-fatal-crash/ar-BB1fPaYr
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/59a6e072-001c-b4d6-d836-c329c3cfd52c', 'name': 'Business Insider'}]",Business,2021-04-13T12:41:59.0000000Z,"Tesla offered Herbert Diess the job of chief executive in 2015 before he left BMW for Volkswagen, Business Insider reported on Tuesday, without citing where it obtained the information.   The report said that Tesla had already sent a contract to Diess - an admirer of the U.",,,,,,"[{'_type': 'Thing', 'name': 'Business Insider'}, {'_type': 'Thing', 'name': 'Chief Executive Officer'}, {'_type': 'Thing', 'name': 'Tesla Motors'}]",Tesla offered Herbert Diess CEO job in 2015 - Business Insider,"[{'_type': 'Organization', 'name': 'Reuters on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/money/companies/tesla-offered-herbert-diess-ceo-job-in-2015-business-insider/ar-BB1fBExq
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/5fcc3d97-0cf2-94e5-6dad-cd70e387bd69', 'name': 'China'}]",,2021-04-14T03:19:00.0000000Z,"BEIJING, April 14 (Reuters) - Data collected from Tesla Inc's electric cars in China is stored in China, the U.S. automaker's vice president said, after reports that China's military has banned Teslas from its facilities. ""Tesla as a company with ...",,,,,,,"Tesla data collected in China is kept in China, exec says","[{'_type': 'Organization', 'name': 'MSN'}]",https://www.msn.com/en-us/news/world/tesla-data-collected-in-china-is-kept-in-china-exec-says/ar-BB1fCSi8
NewsArticle,"[{'_type': 'Thing', 'readLink': 'https://api.cognitive.microsoft.com/api/v7/entities/2178856e-67f9-fcac-8808-3b50f697ffb0', 'name': 'Settle'}]",ScienceAndTechnology,2021-04-16T09:12:43.0000000Z,"Tesla Inc has settled a lawsuit against a former employee who copied the source code of the electric vehicle (EV) maker's Autopilot technology, according to a U.S. district court filing dated April 15.",,,,,,"[{'_type': 'Thing', 'name': 'Settle'}, {'_type': 'Thing', 'name': 'Tesla Motors'}, {'_type': 'Thing', 'name': 'United States'}]","Tesla, ex-engineer settle lawsuit over Autopilot source code","[{'_type': 'Organization', 'name': 'Reuters on MSN.com', 'image': {'_type': 'ImageObject', 'thumbnail': {'_type': 'ImageObject', 'contentUrl': 'https://www.bing.com/th?id=AR_0cfcddaa71cae000b74e3bf52bc84d78&pid=news'}}}]",https://www.msn.com/en-us/money/companies/tesla-ex-engineer-settle-lawsuit-over-autopilot-source-code/ar-BB1fIkrB
